timestamp,source_region,destination_region,avg_latency_ms,min_latency_ms,max_latency_ms,packet_loss_percent,jitter_ms,throughput_mbps,retransmissions
2026-09-11T04:20:31.427563,us-east-1,us-west-2,58.558,58.494,58.632,0.0,0.039,402.0,281
2026-09-11T04:30:31.012014,us-east-1,us-west-2,55.445,54.648,69.504,0.0,3.225,295.0,1082
2026-09-11T04:40:30.553003,us-east-1,us-west-2,54.833,54.67,56.563,0.0,0.435,335.0,329
2026-09-11T04:50:31.136689,us-east-1,us-west-2,54.709,54.633,55.142,0.0,0.105,342.0,590
2026-09-11T05:00:30.694529,us-east-1,us-west-2,55.043,54.685,57.271,0.0,0.723,218.0,546
2026-09-11T05:10:31.333194,us-east-1,us-west-2,58.515,58.477,58.618,0.0,0.03,271.0,1034
2026-09-11T05:20:30.893000,us-east-1,us-west-2,59.24,58.486,72.85,0.0,3.122,287.0,299
2026-09-11T05:30:31.550719,us-east-1,us-west-2,58.568,58.446,59.135,0.0,0.172,314.0,447
2026-09-11T05:40:31.204389,us-east-1,us-west-2,54.781,54.741,54.887,0.0,0.03,316.0,558
2026-09-11T05:50:30.788093,us-east-1,us-west-2,55.09,54.626,62.304,0.0,1.655,361.0,570
2026-09-11T06:00:31.468560,us-east-1,us-west-2,63.352,61.823,91.132,0.0,6.373,174.0,2092
2026-09-11T06:10:31.062543,us-east-1,us-west-2,61.918,61.86,62.091,0.0,0.065,512.0,394
2026-09-11T06:20:30.669634,us-east-1,us-west-2,58.551,58.497,58.633,0.0,0.035,462.0,33
2026-09-11T06:30:31.382222,us-east-1,us-west-2,58.53,58.483,58.817,0.0,0.072,447.0,138
2026-09-11T06:40:30.961839,us-east-1,us-west-2,58.495,58.442,58.613,0.0,0.044,457.0,485
2026-09-11T06:50:31.615411,us-east-1,us-west-2,55.318,55.054,57.97,0.0,0.684,429.0,381
2026-09-11T07:00:31.208800,us-east-1,us-west-2,58.521,58.471,58.845,0.0,0.079,406.0,1135
2026-09-11T07:10:30.806792,us-east-1,us-west-2,58.499,58.435,58.812,0.0,0.085,290.0,325
2026-09-11T07:20:31.364838,us-east-1,us-west-2,58.603,58.445,60.652,0.0,0.472,474.0,815
2026-09-11T07:30:31.004420,us-east-1,us-west-2,59.042,58.473,69.071,0.0,2.301,513.0,71
2026-09-11T07:40:30.533727,us-east-1,us-west-2,55.258,54.962,60.286,0.0,1.153,521.0,62
2026-09-11T07:50:31.183987,us-east-1,us-west-2,54.743,54.692,54.992,0.0,0.066,381.0,503
2026-09-11T08:00:30.770045,us-east-1,us-west-2,55.128,54.678,60.127,0.0,1.19,268.0,655
2026-09-11T08:10:31.314658,us-east-1,us-west-2,55.469,55.062,62.37,0.0,1.583,438.0,302
2026-09-11T08:20:30.907541,us-east-1,us-west-2,55.648,55.102,65.052,0.0,2.157,528.0,130
2026-09-11T08:30:31.519530,us-east-1,us-west-2,55.089,54.945,56.658,0.0,0.367,359.0,610
2026-09-11T08:40:31.081190,us-east-1,us-west-2,54.985,54.931,55.124,0.0,0.051,391.0,278
2026-09-11T08:50:30.606384,us-east-1,us-west-2,55.095,54.959,56.999,0.0,0.437,228.0,670
2026-09-11T09:00:31.239096,us-east-1,us-west-2,56.202,54.974,71.842,0.0,3.826,443.0,596
2026-09-11T09:10:30.790790,us-east-1,us-west-2,55.565,54.977,65.6,0.0,2.302,449.0,535
2026-09-11T09:20:31.430512,us-east-1,us-west-2,55.05,55.0,55.129,0.0,0.032,281.0,2044
2026-09-11T09:30:31.001506,us-east-1,us-west-2,58.626,58.495,60.122,0.0,0.346,504.0,1223
2026-09-11T09:40:30.564045,us-east-1,us-west-2,58.813,58.45,64.932,0.0,1.404,480.0,223
2026-09-11T09:50:31.114288,us-east-1,us-west-2,58.505,58.456,58.782,0.0,0.071,409.0,1451
2026-09-11T10:00:30.679537,us-east-1,us-west-2,58.536,58.441,58.973,0.0,0.131,476.0,0
2026-09-11T10:10:31.292049,us-east-1,us-west-2,58.481,58.436,58.598,0.0,0.036,253.0,866
2026-09-11T10:20:30.847242,us-east-1,us-west-2,59.078,58.457,69.718,0.0,2.443,311.0,360
2026-09-11T10:30:31.652169,us-east-1,us-west-2,59.892,58.444,86.45,0.0,6.092,284.0,626
2026-09-11T10:40:31.291803,us-east-1,us-west-2,56.134,54.96,77.75,0.0,4.959,495.0,56
2026-09-11T10:50:30.828861,us-east-1,us-west-2,58.585,58.474,59.945,0.0,0.313,523.0,0
2026-09-11T11:00:31.460671,us-east-1,us-west-2,59.379,58.453,71.671,0.0,2.887,350.0,400
2026-09-11T11:10:31.112311,us-east-1,us-west-2,62.242,61.802,69.179,0.0,1.6,386.0,272
2026-09-11T11:20:30.670425,us-east-1,us-west-2,62.151,61.864,66.951,0.0,1.101,229.0,983
2026-09-11T11:30:31.397189,us-east-1,us-west-2,54.862,54.705,57.151,0.0,0.526,310.0,2098
2026-09-11T11:40:30.946836,us-east-1,us-west-2,54.993,54.602,58.888,0.0,1.021,469.0,125
2026-09-11T11:50:31.558746,us-east-1,us-west-2,58.538,58.469,58.68,0.0,0.056,308.0,1441
2026-09-11T12:00:31.261440,us-east-1,us-west-2,58.896,58.494,62.021,0.0,0.967,506.0,160
2026-09-11T12:10:30.811400,us-east-1,us-west-2,54.915,54.616,59.686,0.0,1.094,472.0,162
2026-09-11T12:20:31.410228,us-east-1,us-west-2,55.026,54.726,60.002,0.0,1.141,185.0,1153
2026-09-11T12:30:31.097817,us-east-1,us-west-2,55.098,54.688,59.98,0.0,1.19,507.0,660
2026-09-11T12:40:30.648983,us-east-1,us-west-2,54.859,54.668,57.183,0.0,0.543,317.0,1215
2026-09-11T12:50:31.295221,us-east-1,us-west-2,58.49,58.457,58.552,0.0,0.03,511.0,43
